,longitude,latitude,neighborhood
5533,-73.9948,40.7592,Clinton
5536,-74.018,40.7067,Battery Park City-Lower Manhattan
5541,-74.0026,40.7512,Hudson Yards-Chelsea-Flatiron-Union Square
5580,-73.9258,40.6996,Bushwick South
5596,-73.9366,40.8175,Central Harlem North-Polo Grounds
5600,-73.9421,40.6818,Bedford
5611,-73.965,40.8008,Morningside Heights
5617,-73.9443,40.8376,Washington Heights South
5621,-73.9427,40.8014,East Harlem North
5626,-73.9821,40.739,Gramercy
5628,-74.0031,40.7288,West Village
5638,-73.9891,40.7198,Chinatown
5645,-73.9401,40.845,Washington Heights South
5651,-73.9996,40.6862,Carroll Gardens-Columbia Street-Red Hook
5666,-73.97800000000002,40.7438,Murray Hill-Kips Bay
5692,-73.9886,40.7751,Lincoln Square
5693,-73.9479,40.7795,Yorkville
5697,-73.9721,40.7544,Turtle Bay-East Midtown
5705,-73.9741,40.787,Upper West Side
5733,-74.0046,40.7073,Battery Park City-Lower Manhattan
5737,-73.9949,40.7445,Hudson Yards-Chelsea-Flatiron-Union Square
5747,-73.9553,40.6881,Bedford
5758,-73.9657,40.8054,Morningside Heights
5781,-73.9535,40.7838,Upper East Side-Carnegie Hill
5790,-73.9744,40.7477,Murray Hill-Kips Bay
5802,-73.9542,40.7758,Yorkville
5809,-73.9613,40.6824,Clinton Hill
5817,-73.9968,40.7562,Hudson Yards-Chelsea-Flatiron-Union Square
5822,-73.9773,40.785,Upper West Side
5839,-73.9739,40.7479,Murray Hill-Kips Bay
5850,-73.9382,40.8367,Washington Heights South
5865,-74.0001,40.7276,West Village
5881,-73.9438,40.6908,Bedford
5886,-73.9521,40.7824,Upper East Side-Carnegie Hill
5918,-73.9896,40.7341,East Village
5924,-74.0071,40.7067,Battery Park City-Lower Manhattan
5929,-73.9627,40.8015,Morningside Heights
5945,-73.987,40.7678,Clinton
5962,-73.959,40.7647,Lenox Hill-Roosevelt Island
5967,-73.9496,40.7793,Yorkville
5972,-73.9742,40.796,Upper West Side
5977,-73.9984,40.7177,SoHo-TriBeCa-Civic Center-Little Italy
5984,-74.0032,40.7528,Hudson Yards-Chelsea-Flatiron-Union Square
5989,-74.0042,40.7239,SoHo-TriBeCa-Civic Center-Little Italy
5996,-73.9541,40.7747,Yorkville
6013,-73.9751,40.7798,Upper West Side
6018,-74.0148,40.7091,Battery Park City-Lower Manhattan
6024,-73.9838,40.7244,East Village
6025,-73.9251,40.7677,Old Astoria
6030,-73.9566,40.7729,Lenox Hill-Roosevelt Island
6040,-73.9603,40.7695,Lenox Hill-Roosevelt Island
6055,-73.9421,40.7864,East Harlem South
6074,-73.9917,40.7709,Clinton
6084,-73.9286,40.7733,Old Astoria
6088,-73.9857,40.733,Gramercy
6097,-73.9474,40.7847,East Harlem South
6104,-73.9598,40.7994,Morningside Heights
6113,-73.9756,40.7437,Murray Hill-Kips Bay
6118,-73.9578,40.8198,Manhattanville
6126,-73.9743,40.7438,Murray Hill-Kips Bay
6134,-73.9944,40.7518,Hudson Yards-Chelsea-Flatiron-Union Square
6172,-73.9834,40.7671,Clinton
6177,-73.9618,40.7617,Lenox Hill-Roosevelt Island
6199,-73.9446,40.7797,Yorkville
6212,-73.9659,40.795,Upper West Side
6223,-73.9538,40.7674,Lenox Hill-Roosevelt Island
6228,-74.0081,40.7074,Battery Park City-Lower Manhattan
6238,-73.9681,40.7574,Turtle Bay-East Midtown
6244,-73.9874,40.7743,Lincoln Square
6254,-73.9478,40.7802,Yorkville
6275,-74.0058,40.7355,West Village
6293,-73.9508,40.8246,Hamilton Heights
6304,-74.0149,40.708,Battery Park City-Lower Manhattan
6310,-73.9127,40.6892,Bushwick South
6320,-73.9773,40.7267,Lower East Side
6321,-73.9391,40.8449,Washington Heights South
6328,-73.9851,40.7437,Hudson Yards-Chelsea-Flatiron-Union Square
6334,-73.9851,40.7437,Hudson Yards-Chelsea-Flatiron-Union Square
6344,-73.9228,40.691,Bushwick South
6353,-73.9837,40.722,East Village
6370,-73.9639,40.799,Upper West Side
6411,-73.9874,40.7298,East Village
6419,-73.9883,40.7223,Chinatown
6425,-73.8506,40.7212,Forest Hills
6431,-74.0002,40.7408,Hudson Yards-Chelsea-Flatiron-Union Square
6438,-73.976,40.7936,Upper West Side
6449,-73.9704,40.7509,Turtle Bay-East Midtown
6454,-73.9489,40.8306,Hamilton Heights
6456,-73.9297,40.8526,Washington Heights North
6462,-73.9508,40.7718,Yorkville
6464,-74.0002,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
6467,-73.9849,40.7806,Lincoln Square
6477,-73.926,40.861,Washington Heights North
6482,-73.9622,40.7752,Upper East Side-Carnegie Hill
6501,-73.9838,40.7586,Midtown-Midtown South
6508,-73.8788,40.8718,Norwood
6527,-73.9398,40.8266,Central Harlem North-Polo Grounds
6531,-73.9941,40.7568,Clinton
6579,-73.98100000000002,40.74800000000001,Murray Hill-Kips Bay
6586,-73.9429,40.8387,Washington Heights South
6600,-73.9715,40.7931,Upper West Side
6601,-73.9603,40.7695,Lenox Hill-Roosevelt Island
6618,-73.9604,40.7993,Morningside Heights
6623,-73.9807,40.6645,Park Slope-Gowanus
6630,-73.9542,40.7774,Yorkville
6637,-73.9831,40.7284,East Village
6642,-73.9668,40.7555,Turtle Bay-East Midtown
6663,-73.9875,40.7743,Lincoln Square
6676,-74.0077,40.7065,Battery Park City-Lower Manhattan
6677,-73.9901,40.7601,Clinton
6687,-73.9488,40.77,Lenox Hill-Roosevelt Island
6691,-74.01,40.7069,Battery Park City-Lower Manhattan
6704,-73.9601,40.7676,Lenox Hill-Roosevelt Island
6713,-73.9942,40.7252,West Village
6719,-73.9837,40.7267,East Village
6726,-73.9485,40.7729,Yorkville
6736,-73.9426,40.8379,Washington Heights South
6745,-74.0046,40.734,West Village
6753,-73.9498,40.7777,Yorkville
6756,-73.9531,40.7176,North Side-South Side
6762,-73.9929,40.6931,Brooklyn Heights-Cobble Hill
6768,-73.9759,40.7482,Murray Hill-Kips Bay
6776,-73.9936,40.6444,Sunset Park East
6782,-73.9519,40.826,Hamilton Heights
6789,-73.9501,40.7706,Lenox Hill-Roosevelt Island
6793,-73.9752,40.7855,Upper West Side
6803,-74.0099,40.7062,Battery Park City-Lower Manhattan
6810,-73.9892,40.7282,East Village
6818,-73.92,40.7027,Bushwick North
6833,-73.99600000000002,40.7197,SoHo-TriBeCa-Civic Center-Little Italy
6853,-73.959,40.7667,Lenox Hill-Roosevelt Island
6860,-73.9838,40.7586,Midtown-Midtown South
6865,-73.9727,40.7957,Upper West Side
6870,-73.9363,40.8476,Washington Heights South
6875,-73.9509,40.7694,Lenox Hill-Roosevelt Island
6881,-73.9471,40.7815,Yorkville
6887,-73.9498,40.7845,Yorkville
6895,-73.9681,40.7574,Turtle Bay-East Midtown
6906,-73.9677,40.7539,Turtle Bay-East Midtown
6921,-73.9483,40.7812,Yorkville
6935,-74.0147,40.7183,Battery Park City-Lower Manhattan
6949,-73.9458,40.6497,East Flatbush-Farragut
6952,-73.9968,40.7199,SoHo-TriBeCa-Civic Center-Little Italy
6969,-74.0069,40.7074,Battery Park City-Lower Manhattan
6975,-73.9458,40.7775,Yorkville
6981,-74.0151,40.7084,Battery Park City-Lower Manhattan
7000,-73.9163,40.7441,Hunters Point-Sunnyside-West Maspeth
7005,-73.9877,40.7643,Clinton
7009,-73.9761,40.7937,Upper West Side
7012,-74.0186,40.6426,Sunset Park West
7016,-73.9277,40.8668,Marble Hill-Inwood
7022,-73.9563,40.8063,Central Harlem South
7030,-74.0047,40.7334,West Village
7041,-73.9529,40.7739,Yorkville
7046,-73.9662,40.8034,Morningside Heights
7051,-74.0046,40.7073,Battery Park City-Lower Manhattan
7058,-74.0038,40.74,West Village
7068,-73.97399999999998,40.7538,Turtle Bay-East Midtown
7076,-73.8969,40.8963,North Riverdale-Fieldston-Riverdale
7081,-74.0085,40.714,SoHo-TriBeCa-Civic Center-Little Italy
7121,-74.0334,40.6192,Bay Ridge
7134,-73.9839,40.7316,East Village
7147,-73.9914,40.7032,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
7155,-73.9508,40.7862,East Harlem South
7161,-73.92399999999998,40.8679,Marble Hill-Inwood
7168,-73.9772,40.7412,Murray Hill-Kips Bay
7183,-73.9808,40.7426,Murray Hill-Kips Bay
7212,-73.9609,40.6515,Flatbush
7217,-73.9635,40.7612,Lenox Hill-Roosevelt Island
7220,-73.9507,40.7747,Yorkville
7227,-73.9915,40.7678,Clinton
7231,-73.9511,40.7739,Yorkville
7235,-73.9765,40.7489,Murray Hill-Kips Bay
7238,-73.9535,40.7775,Yorkville
7243,-73.9581,40.7631,Lenox Hill-Roosevelt Island
7266,-73.9824,40.7242,East Village
7283,-74.0101,40.7067,Battery Park City-Lower Manhattan
7291,-73.9547,40.7679,Lenox Hill-Roosevelt Island
7299,-73.9984,40.7177,SoHo-TriBeCa-Civic Center-Little Italy
7302,-73.9762,40.7479,Murray Hill-Kips Bay
7306,-73.9894,40.7611,Clinton
7340,-73.9558,40.773,Lenox Hill-Roosevelt Island
7353,-73.98,40.7431,Murray Hill-Kips Bay
7367,-73.9695,40.7939,Upper West Side
7382,-73.94,40.8192,Central Harlem North-Polo Grounds
7388,-73.9743,40.7439,Murray Hill-Kips Bay
7414,-73.9525,40.7747,Yorkville
7420,-73.9489,40.8304,Hamilton Heights
7430,-73.9663,40.8014,Morningside Heights
7448,-73.9754,40.7444,Murray Hill-Kips Bay
7451,-74.0018,40.7268,SoHo-TriBeCa-Civic Center-Little Italy
7468,-73.9935,40.7301,West Village
7469,-74.0018,40.7268,SoHo-TriBeCa-Civic Center-Little Italy
7473,-73.9781,40.7413,Murray Hill-Kips Bay
7487,-73.98,40.7854,Upper West Side
7512,-73.98100000000002,40.7287,East Village
7513,-73.9862,40.7514,Midtown-Midtown South
7514,-73.9509,40.778,Yorkville
7527,-73.9873,40.6966,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
7555,-73.9811,40.7398,Murray Hill-Kips Bay
7558,-73.9837,40.7674,Clinton
7572,-73.9748,40.6785,Prospect Heights
7581,-74.0069,40.7074,Battery Park City-Lower Manhattan
7599,-73.9913,40.7642,Clinton
7606,-73.9545,40.8034,Central Harlem South
7616,-73.9581,40.7631,Lenox Hill-Roosevelt Island
7627,-73.9407,40.7463,Hunters Point-Sunnyside-West Maspeth
7630,-73.9435,40.786,East Harlem South
7655,-73.9564,40.7215,North Side-South Side
7665,-73.98899999999998,40.7629,Clinton
7676,-74.0118,40.7097,Battery Park City-Lower Manhattan
7683,-73.9891,40.7596,Clinton
7690,-73.9661,40.7929,Upper West Side
7694,-74.0101,40.7067,Battery Park City-Lower Manhattan
7701,-73.9839,40.7276,East Village
7722,-73.949,40.7852,East Harlem South
7728,-73.9864,40.7399,Gramercy
7740,-73.9839,40.776,Lincoln Square
7754,-73.9788,40.7487,Murray Hill-Kips Bay
7759,-73.9453,40.7868,East Harlem South
7769,-73.9847,40.7751,Lincoln Square
7772,-73.9761,40.7937,Upper West Side
7773,-73.953,40.7723,Lenox Hill-Roosevelt Island
7788,-73.9779,40.7413,Murray Hill-Kips Bay
7795,-73.9957,40.7377,Hudson Yards-Chelsea-Flatiron-Union Square
7815,-73.9884,40.7498,Midtown-Midtown South
7816,-73.9492,40.8265,Hamilton Heights
7829,-73.8763,40.7122,Middle Village
7837,-74.0016,40.737,West Village
7846,-73.9603,40.7695,Lenox Hill-Roosevelt Island
7850,-73.9488,40.7897,East Harlem South
7858,-73.9687,40.7906,Upper West Side
7862,-73.9399,40.7935,East Harlem North
7875,-73.993,40.7715,Clinton
7881,-73.9669,40.7928,Upper West Side
7886,-73.9581,40.7697,Lenox Hill-Roosevelt Island
7889,-74.0,40.7285,West Village
7894,-73.9819,40.7299,East Village
7902,-74.0111,40.7061,Battery Park City-Lower Manhattan
7921,-73.9516,40.7801,Yorkville
7938,-73.9666,40.7555,Turtle Bay-East Midtown
7947,-73.9709,40.7528,Turtle Bay-East Midtown
7948,-73.9208,40.8653,Marble Hill-Inwood
7968,-73.9779,40.7413,Murray Hill-Kips Bay
7973,-74.0149,40.708,Battery Park City-Lower Manhattan
7976,-74.001,40.7292,West Village
7992,-74.0157,40.7069,Battery Park City-Lower Manhattan
7993,-73.9668,40.8012,Morningside Heights
8008,-73.9728,40.6943,Fort Greene
8012,-73.9933,40.6664,Park Slope-Gowanus
8018,-73.9174,40.8696,Marble Hill-Inwood
8024,-73.9772,40.7412,Murray Hill-Kips Bay
8027,-73.9689,40.7978,Upper West Side
8036,-73.9531,40.8242,Hamilton Heights
8037,-73.9416,40.7471,Hunters Point-Sunnyside-West Maspeth
8058,-74.0101,40.7067,Battery Park City-Lower Manhattan
8063,-73.9484,40.7812,Yorkville
8071,-73.945,40.6877,Bedford
8076,-73.9756,40.7826,Upper West Side
8091,-73.9942,40.7252,West Village
8100,-74.0011,40.7475,Hudson Yards-Chelsea-Flatiron-Union Square
8112,-73.9916,40.7246,East Village
8125,-73.8643,40.7209,Rego Park
8138,-73.8598,40.7274,Rego Park
8157,-73.98899999999998,40.7595,Clinton
8159,-74.0059,40.7075,Battery Park City-Lower Manhattan
8170,-73.9464,40.7805,Yorkville
8191,-73.9512,40.777,Yorkville
8202,-73.9969,40.742,Hudson Yards-Chelsea-Flatiron-Union Square
8208,-73.9839,40.7316,East Village
8221,-73.9355,40.8008,East Harlem North
8223,-73.9373,40.8516,Washington Heights North
8251,-73.9549,40.7367,Greenpoint
8279,-74.0162,40.7056,Battery Park City-Lower Manhattan
8285,-73.9452,40.7766,Yorkville
8290,-74.0096,40.7141,SoHo-TriBeCa-Civic Center-Little Italy
8304,-73.9903,40.7486,Midtown-Midtown South
8314,-73.9548,40.6554,Prospect Lefferts Gardens-Wingate
8328,-73.9743,40.7439,Murray Hill-Kips Bay
8334,-73.9962,40.7237,SoHo-TriBeCa-Civic Center-Little Italy
8345,-73.9838,40.7586,Midtown-Midtown South
8349,-74.0035,40.725,SoHo-TriBeCa-Civic Center-Little Italy
8353,-73.9133,40.6987,Bushwick North
8361,-73.977,40.7855,Upper West Side
8366,-73.9538,40.7814,Upper East Side-Carnegie Hill
8389,-73.9514,40.7712,Lenox Hill-Roosevelt Island
8390,-73.9806,40.7788,Lincoln Square
8393,-73.964,40.7561,Turtle Bay-East Midtown
8405,-73.9628,40.8051,Morningside Heights
8420,-73.9973,40.7565,Hudson Yards-Chelsea-Flatiron-Union Square
8434,-73.9155,40.7036,Bushwick North
8439,-73.9457,40.8234,Hamilton Heights
8444,-73.9854,40.7467,Midtown-Midtown South
8449,-73.9549,40.7888,East Harlem South
8453,-73.9365,40.8491,Washington Heights South
8460,-73.9888,40.7695,Clinton
8463,-73.9639,40.7563,Turtle Bay-East Midtown
8482,-73.97800000000002,40.7351,Stuyvesant Town-Cooper Village
8502,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
8506,-73.9935,40.7301,West Village
8516,-73.9818,40.7407,Gramercy
8529,-74.0076,40.7047,Battery Park City-Lower Manhattan
8534,-73.9636,40.755,Turtle Bay-East Midtown
8548,-73.8501,40.7238,Forest Hills
8553,-73.9626,40.7617,Lenox Hill-Roosevelt Island
8563,-73.9866,40.7673,Clinton
8568,-73.9943,40.765,Clinton
8587,-74.0077,40.7065,Battery Park City-Lower Manhattan
8592,-73.9741,40.7447,Murray Hill-Kips Bay
8612,-73.9996,40.6862,Carroll Gardens-Columbia Street-Red Hook
8617,-73.9652,40.753,Turtle Bay-East Midtown
8620,-73.9922,40.7556,Clinton
8635,-74.0099,40.7062,Battery Park City-Lower Manhattan
8640,-73.9915,40.7678,Clinton
8641,-73.858,40.7195,Forest Hills
8677,-73.9436,40.786,East Harlem South
8724,-73.9827,40.7183,Lower East Side
8725,-74.0148,40.7182,Battery Park City-Lower Manhattan
8735,-73.9744,40.7898,Upper West Side
8739,-73.9996,40.7616,Clinton
8747,-73.9478,40.7786,Yorkville
8764,-73.9883,40.7777,Lincoln Square
8768,-73.9888,40.7669,Clinton
8780,-73.9556,40.776,Yorkville
8785,-74.0122,40.7074,Battery Park City-Lower Manhattan
8790,-74.0094,40.7343,West Village
8813,-73.9509,40.7735,Yorkville
8817,-73.9955,40.7604,Clinton
8835,-74.0101,40.7067,Battery Park City-Lower Manhattan
8839,-73.8654,40.7305,Rego Park
8845,-74.0149,40.7083,Battery Park City-Lower Manhattan
8848,-73.9508,40.7796,Yorkville
8861,-73.9525,40.7789,Yorkville
8884,-73.9452,40.8274,Hamilton Heights
8891,-74.018,40.7066,Battery Park City-Lower Manhattan
8897,-74.0032,40.7528,Hudson Yards-Chelsea-Flatiron-Union Square
8904,-73.983,40.7636,Midtown-Midtown South
8934,-73.9597,40.8144,Morningside Heights
8945,-73.9812,40.7449,Murray Hill-Kips Bay
8952,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
8960,-73.9437,40.8254,Hamilton Heights
8966,-73.942,40.7874,East Harlem South
8986,-73.987,40.7188,Lower East Side
8991,-73.9535,40.7775,Yorkville
8998,-73.9875,40.7318,East Village
9006,-73.9741,40.7447,Murray Hill-Kips Bay
9010,-73.9837,40.7674,Clinton
9012,-73.9897,40.7745,Lincoln Square
9037,-73.9823,40.7411,Gramercy
9043,-73.9436,40.8341,Washington Heights South
9050,-73.9737,40.7911,Upper West Side
9057,-74.0066,40.7084,Battery Park City-Lower Manhattan
9063,-73.9625,40.7575,Turtle Bay-East Midtown
9073,-73.9498,40.7794,Yorkville
9080,-73.9812,40.735,Gramercy
9091,-73.99600000000002,40.733,West Village
9092,-73.9544,40.7734,Yorkville
9096,-73.9865,40.7348,Gramercy
9106,-73.9757,40.7462,Murray Hill-Kips Bay
9122,-73.9761,40.7799,Upper West Side
9134,-73.9828,40.7314,East Village
9141,-73.9488,40.7897,East Harlem South
9146,-73.9411,40.8344,Washington Heights South
9152,-73.9637,40.7983,Upper West Side
9158,-73.9726,40.7518,Turtle Bay-East Midtown
9170,-73.9705,40.7957,Upper West Side
9175,-73.9898,40.7237,East Village
9180,-73.9864,40.7399,Gramercy
9190,-73.9875,40.7494,Midtown-Midtown South
9212,-73.9648,40.7572,Turtle Bay-East Midtown
9218,-74.0076,40.7047,Battery Park City-Lower Manhattan
9233,-73.9757,40.7462,Murray Hill-Kips Bay
9238,-73.9727,40.7436,Turtle Bay-East Midtown
9251,-74.0017,40.7448,Hudson Yards-Chelsea-Flatiron-Union Square
9268,-73.949,40.7852,East Harlem South
9271,-73.9717,40.7535,Turtle Bay-East Midtown
9283,-73.8853,40.7425,Elmhurst
9300,-74.0042,40.7522,Hudson Yards-Chelsea-Flatiron-Union Square
9318,-73.9646,40.7991,Upper West Side
9343,-73.9918,40.7661,Clinton
9355,-73.9778,40.745,Murray Hill-Kips Bay
9360,-73.9883,40.7206,Chinatown
9361,-74.0032,40.7354,West Village
9365,-74.0058,40.7355,West Village
9382,-73.9884,40.732,East Village
9386,-73.9982,40.7333,West Village
9390,-73.9425,40.8455,Washington Heights South
9396,-73.9774,40.7754,Lincoln Square
9398,-74.0076,40.7047,Battery Park City-Lower Manhattan
9404,-73.9495,40.7959,East Harlem South
9412,-73.9614,40.6751,Prospect Heights
9419,-73.9829,40.7756,Lincoln Square
9431,-74.0043,40.6567,Sunset Park West
9435,-73.9636,40.762,Lenox Hill-Roosevelt Island
9441,-73.9894,40.7037,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
9447,-73.9495,40.7708,Lenox Hill-Roosevelt Island
9469,-73.9837,40.7674,Clinton
9476,-73.9506,40.7724,Yorkville
9480,-73.9523,40.7693,Lenox Hill-Roosevelt Island
9500,-73.9543,40.7716,Lenox Hill-Roosevelt Island
9513,-73.9946,40.7242,SoHo-TriBeCa-Civic Center-Little Italy
9517,-73.9812,40.735,Gramercy
9522,-73.9975,40.7399,Hudson Yards-Chelsea-Flatiron-Union Square
9525,-73.9572,40.6857,Clinton Hill
9531,-73.957,40.7781,Upper East Side-Carnegie Hill
9549,-73.9804,40.7289,East Village
9561,-73.986,40.7297,East Village
9576,-73.9741,40.7447,Murray Hill-Kips Bay
9581,-73.9886,40.7751,Lincoln Square
9599,-73.9445,40.8333,Washington Heights South
9616,-74.0063,40.7148,SoHo-TriBeCa-Civic Center-Little Italy
9624,-73.9988,40.6937,Brooklyn Heights-Cobble Hill
9632,-73.9891,40.7198,Chinatown
9638,-73.9872,40.7266,East Village
9641,-73.9919,40.69,Brooklyn Heights-Cobble Hill
9660,-73.9892,40.726,East Village
9683,-73.9965,40.7382,Hudson Yards-Chelsea-Flatiron-Union Square
9712,-73.9877,40.7378,Gramercy
9718,-73.9813,40.7676,Midtown-Midtown South
9724,-73.969,40.7978,Upper West Side
9740,-73.9779,40.7413,Murray Hill-Kips Bay
9744,-74.0069,40.7074,Battery Park City-Lower Manhattan
9745,-73.9546,40.7724,Lenox Hill-Roosevelt Island
9746,-73.9438,40.8159,Central Harlem North-Polo Grounds
9747,-73.9851,40.7437,Hudson Yards-Chelsea-Flatiron-Union Square
9752,-73.9666,40.6838,Clinton Hill
9774,-73.992,40.7381,Hudson Yards-Chelsea-Flatiron-Union Square
9779,-74.0002,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
9783,-73.9826,40.7236,East Village
9787,-73.9909,40.7448,Hudson Yards-Chelsea-Flatiron-Union Square
9788,-73.9712,40.7595,Turtle Bay-East Midtown
9806,-73.9892,40.726,East Village
9821,-73.9498,40.745,Hunters Point-Sunnyside-West Maspeth
9826,-74.001,40.735,West Village
9835,-73.9388,40.67,Crown Heights North
9874,-73.983,40.6969,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
9882,-73.9797,40.7456,Murray Hill-Kips Bay
9892,-73.9727,40.7436,Turtle Bay-East Midtown
9904,-73.9946,40.7226,SoHo-TriBeCa-Civic Center-Little Italy
9915,-73.9514,40.8274,Hamilton Heights
9924,-73.9828,40.7412,Gramercy
9938,-73.9872,40.7628,Clinton
9942,-73.9525,40.8078,Central Harlem South
9951,-74.0122,40.7074,Battery Park City-Lower Manhattan
9960,-73.9776,40.7469,Murray Hill-Kips Bay
9967,-74.0046,40.7073,Battery Park City-Lower Manhattan
9971,-74.0056,40.733,West Village
9981,-73.9599,40.7995,Morningside Heights
9993,-73.8439,40.7164,Forest Hills
10004,-73.9642,40.7192,North Side-South Side
10009,-74.018,40.7067,Battery Park City-Lower Manhattan
10014,-73.984,40.747,Midtown-Midtown South
10015,-73.9479,40.781,Yorkville
10019,-73.97800000000002,40.7351,Stuyvesant Town-Cooper Village
10047,-73.9425,40.7487,Hunters Point-Sunnyside-West Maspeth
10073,-74.0085,40.716,SoHo-TriBeCa-Civic Center-Little Italy
10085,-73.9727,40.7436,Turtle Bay-East Midtown
10097,-73.983,40.7225,Lower East Side
10107,-74.0069,40.7074,Battery Park City-Lower Manhattan
10111,-73.9459,40.8144,Central Harlem North-Polo Grounds
10135,-73.9626,40.6815,Clinton Hill
10148,-73.9781,40.7846,Upper West Side
10156,-73.9995,40.7404,Hudson Yards-Chelsea-Flatiron-Union Square
10169,-73.9796,40.7292,East Village
10179,-73.9539,40.768,Lenox Hill-Roosevelt Island
10182,-73.9797,40.7456,Murray Hill-Kips Bay
10183,-73.9876,40.771,Lincoln Square
10190,-73.983,40.6969,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
10197,-74.0045,40.7214,SoHo-TriBeCa-Civic Center-Little Italy
10211,-73.9962,40.7593,Hudson Yards-Chelsea-Flatiron-Union Square
10219,-74.0148,40.7091,Battery Park City-Lower Manhattan
10228,-73.9512,40.7698,Lenox Hill-Roosevelt Island
10234,-73.9529,40.7815,Upper East Side-Carnegie Hill
10235,-73.9646,40.7985,Upper West Side
10238,-73.9525,40.7692,Lenox Hill-Roosevelt Island
10251,-73.9978,40.7612,Clinton
10263,-73.9949,40.7419,Hudson Yards-Chelsea-Flatiron-Union Square
10266,-73.9726,40.7518,Turtle Bay-East Midtown
10271,-73.9826,40.7282,East Village
10279,-74.0036,40.716,SoHo-TriBeCa-Civic Center-Little Italy
10280,-73.9864,40.73,East Village
