,longitude,latitude,neighborhood
639,-73.9901,40.7239,East Village
640,-73.9507,40.6775,Crown Heights North
641,-73.968,40.7673,Upper East Side-Carnegie Hill
642,-73.9731,40.7866,Upper West Side
643,-73.9495,40.7622,Lenox Hill-Roosevelt Island
644,-73.9784,40.7448,Murray Hill-Kips Bay
645,-73.9689,40.7993,Upper West Side
647,-74.0076,40.7074,Battery Park City-Lower Manhattan
649,-73.9999,40.7297,West Village
650,-73.9864,40.73,East Village
651,-73.9968,40.7562,Hudson Yards-Chelsea-Flatiron-Union Square
652,-74.0059,40.7128,SoHo-TriBeCa-Civic Center-Little Italy
653,-74.0056,40.7354,West Village
655,-73.9564,40.7152,North Side-South Side
656,-73.9803,40.737,Gramercy
657,-73.9918,40.7382,Hudson Yards-Chelsea-Flatiron-Union Square
658,-73.9979,40.7506,Hudson Yards-Chelsea-Flatiron-Union Square
659,-73.9457,40.7768,Yorkville
660,-73.9757,40.7461,Murray Hill-Kips Bay
661,-73.9933,40.7327,West Village
663,-73.9873,40.7254,East Village
664,-74.0047,40.7334,West Village
665,-73.905,40.6923,Bushwick North
666,-73.9839,40.7316,East Village
667,-73.9503,40.7705,Lenox Hill-Roosevelt Island
668,-73.9566,40.7758,Upper East Side-Carnegie Hill
669,-73.9778,40.7467,Murray Hill-Kips Bay
672,-73.9544,40.7801,Upper East Side-Carnegie Hill
673,-73.9942,40.7301,West Village
674,-73.8925,40.7442,Elmhurst-Maspeth
676,-73.9915,40.7233,Chinatown
677,-73.964,40.7702,Upper East Side-Carnegie Hill
678,-74.0042,40.7522,Hudson Yards-Chelsea-Flatiron-Union Square
679,-73.945,40.8021,East Harlem North
680,-73.9571,40.7765,Upper East Side-Carnegie Hill
681,-73.9905,40.7643,Clinton
682,-73.955,40.7701,Lenox Hill-Roosevelt Island
684,-73.9995,40.7423,Hudson Yards-Chelsea-Flatiron-Union Square
685,-73.9887,40.7595,Clinton
686,-73.9797,40.7456,Murray Hill-Kips Bay
687,-73.9903,40.7468,Midtown-Midtown South
688,-73.9944,40.7518,Hudson Yards-Chelsea-Flatiron-Union Square
690,-73.9088,40.887,Spuyten Duyvil-Kingsbridge
691,-73.9829,40.7279,East Village
692,-73.9937,40.7637,Clinton
693,-73.9638,40.7634,Lenox Hill-Roosevelt Island
694,-74.0103,40.7243,SoHo-TriBeCa-Civic Center-Little Italy
695,-73.9809,40.7364,Gramercy
696,-73.994,40.7638,Clinton
697,-73.9819,40.764,Midtown-Midtown South
699,-73.9506,40.7716,Yorkville
700,-73.9503,40.7845,Upper East Side-Carnegie Hill
701,-73.8638,40.7327,Rego Park
702,-74.0134,40.7105,Battery Park City-Lower Manhattan
703,-73.9908,40.7599,Clinton
704,-73.9826,40.7647,Midtown-Midtown South
705,-73.9739,40.7536,Turtle Bay-East Midtown
706,-73.9851,40.7265,East Village
707,-73.9676,40.7567,Turtle Bay-East Midtown
708,-74.0013,40.7266,SoHo-TriBeCa-Civic Center-Little Italy
709,-73.861,40.7285,Rego Park
710,-73.9799,40.7878,Upper West Side
712,-73.9817,40.7298,East Village
713,-73.9882,40.6661,Park Slope-Gowanus
714,-73.9456,40.8206,Central Harlem North-Polo Grounds
715,-74.0026,40.7512,Hudson Yards-Chelsea-Flatiron-Union Square
716,-74.0149,40.708,Battery Park City-Lower Manhattan
717,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
718,-73.9781,40.7413,Murray Hill-Kips Bay
719,-73.9793,40.7205,Lower East Side
720,-73.9789,40.7356,Stuyvesant Town-Cooper Village
721,-73.9916,40.7587,Clinton
722,-74.0149,40.708,Battery Park City-Lower Manhattan
723,-73.9956,40.7621,Clinton
724,-73.9478,40.7802,Yorkville
725,-73.9459,40.7769,Yorkville
727,-73.9564,40.7481,Hunters Point-Sunnyside-West Maspeth
728,-74.0165,40.7109,Battery Park City-Lower Manhattan
729,-73.9918,40.7643,Clinton
730,-74.0149,40.708,Battery Park City-Lower Manhattan
732,-73.9482,40.7832,Yorkville
733,-73.9533,40.7723,Lenox Hill-Roosevelt Island
734,-73.9617,40.8023,Morningside Heights
735,-73.9216,40.6907,Bushwick South
737,-73.9848,40.7635,Midtown-Midtown South
738,-73.9566,40.7215,North Side-South Side
739,-73.9875,40.7494,Midtown-Midtown South
740,-73.9795,40.7404,Murray Hill-Kips Bay
741,-73.9963,40.7606,Clinton
742,-73.9482,40.7811,Yorkville
743,-73.9789,40.7356,Stuyvesant Town-Cooper Village
744,-74.0008,40.7478,Hudson Yards-Chelsea-Flatiron-Union Square
745,-73.9899,40.7654,Clinton
746,-74.0047,40.7334,West Village
747,-73.9784,40.726,Lower East Side
748,-73.9632,40.7984,Upper West Side
749,-73.9647,40.7571,Turtle Bay-East Midtown
751,-73.99,40.7596,Clinton
752,-73.9596,40.7692,Lenox Hill-Roosevelt Island
753,-74.0095,40.7162,SoHo-TriBeCa-Civic Center-Little Italy
755,-74.0008,40.7295,West Village
757,-74.0007,40.7405,Hudson Yards-Chelsea-Flatiron-Union Square
758,-73.9864,40.7399,Gramercy
759,-73.9461,40.7962,East Harlem South
760,-73.9492,40.7792,Yorkville
761,-73.9398,40.7518,Queensbridge-Ravenswood-Long Island City
763,-73.973,40.7829,Upper West Side
764,-73.9864,40.7399,Gramercy
765,-73.9668,40.6905,Clinton Hill
766,-73.9461,40.7827,Yorkville
767,-73.9877,40.7611,Clinton
768,-73.9896,40.7129,Lower East Side
769,-73.9119,40.7778,Steinway
770,-73.9546,40.7679,Lenox Hill-Roosevelt Island
771,-73.9876,40.7322,East Village
772,-73.9737,40.7939,Upper West Side
773,-73.9713,40.7534,Turtle Bay-East Midtown
774,-73.9917,40.7709,Clinton
775,-73.9401,40.7947,East Harlem North
776,-73.9772,40.7412,Murray Hill-Kips Bay
777,-73.9875,40.7494,Midtown-Midtown South
778,-73.9624,40.6805,Prospect Heights
779,-73.9556,40.776,Yorkville
780,-73.9556,40.776,Yorkville
781,-73.957,40.6867,Clinton Hill
783,-73.9978,40.7612,Clinton
784,-73.9798,40.7258,Lower East Side
785,-73.9377,40.8006,East Harlem North
786,-73.9479,40.7721,Yorkville
788,-73.9822,40.7816,Upper West Side
789,-73.8559,40.7218,Forest Hills
790,-73.9832,40.7297,East Village
791,-73.9836,40.7787,Lincoln Square
792,-73.9838,40.7586,Midtown-Midtown South
793,-73.9847,40.7263,East Village
794,-73.968,40.7573,Turtle Bay-East Midtown
795,-73.9448,40.7791,Yorkville
797,-73.9846,40.7756,Lincoln Square
798,-73.9955,40.6005,Bensonhurst West
799,-73.9761,40.7937,Upper West Side
800,-73.9307,40.8544,Washington Heights North
801,-73.9183,40.701,Bushwick North
802,-73.9405,40.8004,East Harlem North
803,-73.9216,40.6907,Bushwick South
804,-74.0078,40.704,Battery Park City-Lower Manhattan
805,-73.9765,40.7489,Murray Hill-Kips Bay
806,-74.0086,40.7121,SoHo-TriBeCa-Civic Center-Little Italy
807,-73.9716,40.791,Upper West Side
809,-73.9502,40.7754,Yorkville
810,-74.0102,40.7055,Battery Park City-Lower Manhattan
811,-73.9564,40.7481,Hunters Point-Sunnyside-West Maspeth
812,-73.9504,40.6531,Prospect Lefferts Gardens-Wingate
813,-73.94,40.7133,East Williamsburg
814,-73.9958,40.753,Hudson Yards-Chelsea-Flatiron-Union Square
815,-73.9998,40.7613,Hudson Yards-Chelsea-Flatiron-Union Square
816,-73.979,40.7369,Gramercy
817,-74.0145,40.7089,Battery Park City-Lower Manhattan
818,-73.9435,40.8224,Central Harlem North-Polo Grounds
819,-73.9618,40.7655,Lenox Hill-Roosevelt Island
821,-74.0006,40.7382,West Village
822,-74.0069,40.7074,Battery Park City-Lower Manhattan
823,-73.9241,40.7679,Old Astoria
824,-74.0002,40.7276,West Village
825,-73.9449,40.7766,Yorkville
826,-73.9851,40.7437,Hudson Yards-Chelsea-Flatiron-Union Square
827,-73.9857,40.7656,Clinton
828,-73.9559,40.7667,Lenox Hill-Roosevelt Island
830,-73.9929,40.7677,Clinton
831,-73.9592,40.6778,Crown Heights North
832,-73.9773,40.7463,Murray Hill-Kips Bay
833,-73.9527,40.8067,Central Harlem South
834,-74.0099,40.7062,Battery Park City-Lower Manhattan
835,-73.9763,40.7856,Upper West Side
836,-73.904,40.7015,Ridgewood
837,-74.0151,40.7084,Battery Park City-Lower Manhattan
838,-74.0081,40.7324,West Village
839,-74.0097,40.7137,SoHo-TriBeCa-Civic Center-Little Italy
840,-73.9418,40.79,East Harlem South
841,-73.9839,40.7283,East Village
843,-73.957,40.8031,Central Harlem South
844,-73.9955,40.7352,West Village
845,-73.9912,40.7443,Hudson Yards-Chelsea-Flatiron-Union Square
846,-73.9817,40.7348,Gramercy
847,-74.0139,40.7056,Battery Park City-Lower Manhattan
848,-73.9823,40.7344,Gramercy
850,-73.9541,40.7761,Yorkville
851,-74.0057,40.7084,Battery Park City-Lower Manhattan
852,-73.9886,40.7656,Clinton
854,-73.9821,40.7317,Stuyvesant Town-Cooper Village
855,-73.9879,40.7254,East Village
856,-74.0166,40.7077,Battery Park City-Lower Manhattan
857,-73.9931,40.7215,Chinatown
858,-73.9689,40.7521,Turtle Bay-East Midtown
859,-74.0028,40.7257,SoHo-TriBeCa-Civic Center-Little Italy
860,-73.965,40.8008,Morningside Heights
861,-73.9486,40.7968,East Harlem South
862,-73.942,40.8479,Washington Heights South
863,-73.952,40.7752,Yorkville
864,-73.9148,40.8713,Marble Hill-Inwood
865,-73.9626,40.7575,Turtle Bay-East Midtown
866,-73.9875,40.7318,East Village
867,-74.0148,40.716,Battery Park City-Lower Manhattan
868,-73.9647,40.7571,Turtle Bay-East Midtown
869,-74.0036,40.7399,West Village
870,-73.968,40.7672,Upper East Side-Carnegie Hill
871,-73.968,40.7926,Upper West Side
872,-73.9869,40.6347,Borough Park
873,-73.998,40.6876,Carroll Gardens-Columbia Street-Red Hook
874,-74.0075,40.7329,West Village
875,-74.0149,40.708,Battery Park City-Lower Manhattan
876,-73.9909,40.678,Carroll Gardens-Columbia Street-Red Hook
877,-73.9794,40.645,Kensington-Ocean Parkway
878,-73.9741,40.787,Upper West Side
879,-74.0315,40.7268,Unknown
880,-73.8058,40.7233,Kew Gardens Hills
881,-73.9749,40.644,Kensington-Ocean Parkway
882,-73.9539,40.8231,Hamilton Heights
883,-73.955,40.6717,Crown Heights North
884,-73.8925,40.7442,Elmhurst-Maspeth
885,-74.0021,40.7458,Hudson Yards-Chelsea-Flatiron-Union Square
886,-73.9581,40.7631,Lenox Hill-Roosevelt Island
887,-73.9469,40.7773,Yorkville
888,-74.0035,40.7396,West Village
889,-74.0076,40.7047,Battery Park City-Lower Manhattan
890,-73.9618,40.7585,Turtle Bay-East Midtown
891,-73.939,40.8454,Washington Heights South
892,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
893,-73.9659,40.7928,Upper West Side
894,-73.9566,40.7704,Lenox Hill-Roosevelt Island
897,-74.0094,40.7071,Battery Park City-Lower Manhattan
898,-73.9502,40.7728,Yorkville
899,-73.9505,40.771,Lenox Hill-Roosevelt Island
900,-73.9925,40.6938,Brooklyn Heights-Cobble Hill
901,-74.0019,40.7388,West Village
902,-73.9253,40.7448,Hunters Point-Sunnyside-West Maspeth
903,-73.9968,40.7562,Hudson Yards-Chelsea-Flatiron-Union Square
904,-73.984,40.7645,Midtown-Midtown South
905,-73.9758,40.7872,Upper West Side
906,-73.9963,40.7606,Clinton
907,-73.9854,40.7619,Midtown-Midtown South
908,-73.9927,40.7301,West Village
909,-73.968,40.7976,Upper West Side
910,-73.9959,40.72,SoHo-TriBeCa-Civic Center-Little Italy
912,-73.9765,40.7489,Murray Hill-Kips Bay
913,-73.91460000000002,40.7057,Ridgewood
914,-73.9786,40.7269,Lower East Side
915,-74.0149,40.708,Battery Park City-Lower Manhattan
916,-73.8638,40.7327,Rego Park
917,-73.9838,40.77,Lincoln Square
919,-73.9566,40.7704,Lenox Hill-Roosevelt Island
921,-73.9773,40.7295,Stuyvesant Town-Cooper Village
922,-73.9856,40.7207,Chinatown
924,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
927,-73.9592,40.7727,Upper East Side-Carnegie Hill
928,-73.9753,40.7297,Stuyvesant Town-Cooper Village
929,-73.9864,40.7314,East Village
930,-74.0001,40.7276,West Village
931,-73.9742,40.796,Upper West Side
932,-73.9838,40.7701,Lincoln Square
933,-73.9829,40.723,East Village
935,-73.9923,40.7336,West Village
936,-73.9416,40.7237,Greenpoint
937,-74.0097,40.7077,Battery Park City-Lower Manhattan
938,-73.9886,40.777,Lincoln Square
939,-73.9839,40.724,East Village
940,-74.0002,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
941,-73.98100000000002,40.7639,Midtown-Midtown South
942,-73.9737,40.7928,Upper West Side
943,-73.9895,40.7291,East Village
944,-73.9989,40.7611,Clinton
945,-73.983,40.723,East Village
946,-73.9735,40.7468,Murray Hill-Kips Bay
948,-73.9915,40.6886,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
949,-73.9885,40.7656,Clinton
950,-73.9772,40.7412,Murray Hill-Kips Bay
951,-73.9578,40.8198,Manhattanville
952,-73.9999,40.7278,West Village
953,-73.9864,40.73,East Village
954,-74.0149,40.708,Battery Park City-Lower Manhattan
956,-73.9617,40.7617,Lenox Hill-Roosevelt Island
957,-73.9914,40.7032,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
958,-73.9325,40.8476,Washington Heights South
960,-73.9528,40.7793,Yorkville
961,-74.0084,40.7378,West Village
963,-73.9678,40.7553,Turtle Bay-East Midtown
964,-73.9786,40.7482,Murray Hill-Kips Bay
965,-73.9901,40.7601,Clinton
967,-73.9776,40.7454,Murray Hill-Kips Bay
968,-73.9467,40.7769,Yorkville
969,-73.9814,40.7733,Lincoln Square
970,-73.9569,40.7449,Hunters Point-Sunnyside-West Maspeth
971,-74.002,40.708,Battery Park City-Lower Manhattan
972,-73.9819,40.7299,East Village
973,-73.9919,40.7219,Chinatown
974,-73.9648,40.7535,Turtle Bay-East Midtown
975,-73.9361,40.8493,Washington Heights South
977,-73.9875,40.7324,East Village
978,-73.9525,40.7692,Lenox Hill-Roosevelt Island
979,-73.984,40.7645,Midtown-Midtown South
980,-74.0031,40.7479,Hudson Yards-Chelsea-Flatiron-Union Square
982,-73.9362,40.797,East Harlem North
983,-73.9868,40.7281,East Village
984,-73.9758,40.7478,Murray Hill-Kips Bay
986,-73.9481,40.7751,Yorkville
987,-73.9833,40.7645,Midtown-Midtown South
988,-73.9885,40.721,Chinatown
989,-73.9542,40.7723,Lenox Hill-Roosevelt Island
990,-73.9616,40.7677,Lenox Hill-Roosevelt Island
991,-73.9836,40.7227,East Village
992,-73.9216,40.6907,Bushwick South
993,-73.904,40.7015,Ridgewood
994,-73.9817,40.7319,Stuyvesant Town-Cooper Village
995,-73.9503,40.7843,Upper East Side-Carnegie Hill
996,-73.9916,40.7677,Clinton
998,-73.9917,40.715,Chinatown
999,-73.9374,40.6808,Stuyvesant Heights
1000,-73.9841,40.767,Clinton
1001,-73.9636,40.762,Lenox Hill-Roosevelt Island
1002,-73.9739,40.7536,Turtle Bay-East Midtown
1003,-74.0047,40.7334,West Village
1004,-74.0049,40.7237,SoHo-TriBeCa-Civic Center-Little Italy
1005,-73.9511,40.7833,Upper East Side-Carnegie Hill
1006,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
1008,-73.9686,40.7998,Upper West Side
1009,-73.9367,40.8144,Central Harlem North-Polo Grounds
1010,-73.9824,40.7614,Midtown-Midtown South
1011,-73.9801,40.7207,Lower East Side
1012,-73.949,40.78,Yorkville
1013,-73.9695,40.753,Turtle Bay-East Midtown
1014,-73.9525,40.8254,Hamilton Heights
1015,-73.9866,40.7673,Clinton
1016,-73.9348,40.8466,Washington Heights South
1017,-73.9849,40.7633,Midtown-Midtown South
1019,-73.9635,40.7703,Upper East Side-Carnegie Hill
1020,-73.9564,40.7459,Hunters Point-Sunnyside-West Maspeth
1021,-73.9535,40.7838,Upper East Side-Carnegie Hill
1022,-73.9578,40.8198,Manhattanville
1025,-73.9493,40.7796,Yorkville
1026,-73.9867,40.7554,Midtown-Midtown South
1027,-73.9792,40.7431,Murray Hill-Kips Bay
1028,-73.9436,40.8325,Washington Heights South
1030,-73.8545,40.7359,Forest Hills
1031,-73.97399999999998,40.7538,Turtle Bay-East Midtown
1032,-74.0066,40.7084,Battery Park City-Lower Manhattan
1033,-73.9956,40.7621,Clinton
1034,-73.9079,40.7641,Astoria
1036,-74.003,40.7288,West Village
1037,-73.9476,40.7797,Yorkville
1038,-73.9168,40.7808,Steinway
1039,-73.9303,40.8587,Washington Heights North
1040,-73.9931,40.7617,Clinton
1041,-73.9067,40.7701,Steinway
1042,-73.9992,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
1043,-74.0059,40.7331,West Village
1044,-73.9461,40.779,Yorkville
1045,-73.9818,40.7417,Gramercy
1046,-74.0162,40.7056,Battery Park City-Lower Manhattan
1047,-73.9504,40.7767,Yorkville
1049,-73.9508,40.7735,Yorkville
1050,-73.9885,40.7656,Clinton
1051,-74.0032,40.7528,Hudson Yards-Chelsea-Flatiron-Union Square
1052,-73.9829,40.7304,East Village
1054,-73.9662,40.7615,Lenox Hill-Roosevelt Island
1055,-73.9963,40.7606,Clinton
1056,-73.95,40.7705,Lenox Hill-Roosevelt Island
1057,-74.0018,40.7388,West Village
1058,-73.9678,40.7902,Upper West Side
1059,-73.9585,40.7437,Hunters Point-Sunnyside-West Maspeth
1060,-74.0123,40.7075,Battery Park City-Lower Manhattan
1062,-73.9462,40.7804,Yorkville
1063,-73.9784,40.7663,Midtown-Midtown South
1064,-74.003,40.7288,West Village
1065,-73.9312,40.8549,Washington Heights North
1066,-73.9994,40.7606,Hudson Yards-Chelsea-Flatiron-Union Square
1067,-73.9851,40.6602,Park Slope-Gowanus
1068,-73.9962,40.7593,Hudson Yards-Chelsea-Flatiron-Union Square
1069,-74.0103,40.7069,Battery Park City-Lower Manhattan
1070,-73.9433,40.8328,Washington Heights South
1071,-73.9744,40.7898,Upper West Side
1073,-73.9505,40.771,Lenox Hill-Roosevelt Island
1074,-74.0138,40.7078,Battery Park City-Lower Manhattan
1075,-73.9765,40.7489,Murray Hill-Kips Bay
1076,-73.9817,40.7397,Murray Hill-Kips Bay
1077,-73.9416,40.8163,Central Harlem North-Polo Grounds
1078,-74.0109,40.7191,SoHo-TriBeCa-Civic Center-Little Italy
1079,-73.9445,40.8333,Washington Heights South
1080,-73.9623,40.7967,Upper West Side
1081,-73.8788,40.7385,Elmhurst-Maspeth
1082,-73.8986,40.8821,Van Cortlandt Village
1083,-73.9891,40.7596,Clinton
1084,-73.9561,40.7695,Lenox Hill-Roosevelt Island
1085,-73.9818,40.7389,Gramercy
1086,-73.9955,40.7604,Clinton
1087,-73.9944,40.7548,Hudson Yards-Chelsea-Flatiron-Union Square
1088,-74.0055,40.7111,Battery Park City-Lower Manhattan
1089,-74.0,40.7445,Hudson Yards-Chelsea-Flatiron-Union Square
1090,-74.0072,40.7067,Battery Park City-Lower Manhattan
1091,-73.9919,40.7436,Hudson Yards-Chelsea-Flatiron-Union Square
1092,-74.0088,40.706,Battery Park City-Lower Manhattan
1093,-73.9814,40.7395,Murray Hill-Kips Bay
1094,-73.9781,40.7413,Murray Hill-Kips Bay
1095,-73.9821,40.739,Gramercy
1096,-73.953,40.7723,Lenox Hill-Roosevelt Island
1097,-73.9495,40.7959,East Harlem South
1098,-73.9844,40.7453,Midtown-Midtown South
1099,-73.9092,40.6802,Ocean Hill
1100,-73.9864,40.7514,Midtown-Midtown South
1102,-73.965,40.759,Turtle Bay-East Midtown
1103,-73.9401,40.8438,Washington Heights South
1104,-73.9901,40.7239,East Village
1105,-73.9959,40.7593,Hudson Yards-Chelsea-Flatiron-Union Square
1106,-73.9478,40.7739,Yorkville
1107,-73.9824,40.6633,Park Slope-Gowanus
1108,-74.0149,40.708,Battery Park City-Lower Manhattan
1109,-74.0085,40.7057,Battery Park City-Lower Manhattan
1110,-73.944,40.7862,East Harlem South
1111,-73.9906,40.7178,Chinatown
1112,-74.0019,40.7387,West Village
1113,-73.9866,40.7514,Midtown-Midtown South
1116,-73.9528,40.7796,Yorkville
1117,-73.9832,40.7297,East Village
1118,-74.0122,40.7074,Battery Park City-Lower Manhattan
1119,-73.9794,40.7363,Gramercy
1121,-73.9927,40.7216,Chinatown
1122,-73.8811,40.7005,Glendale
1123,-74.0047,40.7332,West Village
1124,-74.0011,40.745,Hudson Yards-Chelsea-Flatiron-Union Square
1125,-74.0075,40.7368,West Village
1126,-73.9906,40.7582,Clinton
1127,-73.9829,40.6941,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
1129,-73.9747,40.7901,Upper West Side
1130,-73.9392,40.8354,Washington Heights South
1131,-74.0148,40.7182,Battery Park City-Lower Manhattan
1132,-73.9563,40.7664,Lenox Hill-Roosevelt Island
1133,-73.9606,40.7665,Lenox Hill-Roosevelt Island
1134,-73.9567,40.7696,Lenox Hill-Roosevelt Island
1135,-73.9526,40.7818,Upper East Side-Carnegie Hill
1136,-73.99,40.7746,Lincoln Square
1137,-73.9916,40.7452,Midtown-Midtown South
1139,-74.0051,40.7482,Hudson Yards-Chelsea-Flatiron-Union Square
1140,-73.9938,40.7586,Clinton
1141,-73.9897,40.7652,Clinton
1142,-73.9638,40.7634,Lenox Hill-Roosevelt Island
1143,-74.0095,40.7062,Battery Park City-Lower Manhattan
1145,-73.9824,40.7422,Gramercy
1146,-74.0107,40.7102,Battery Park City-Lower Manhattan
1147,-73.9709,40.7528,Turtle Bay-East Midtown
1148,-73.9528,40.7759,Yorkville
1149,-73.9528,40.7739,Yorkville
1150,-73.9708,40.7974,Upper West Side
1151,-73.98,40.764,Midtown-Midtown South
1152,-73.9549,40.7888,East Harlem South
1153,-73.9325,40.5845,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
1154,-74.0092,40.7387,West Village
1155,-73.9172,40.8699,Marble Hill-Inwood
1156,-73.9741,40.7447,Murray Hill-Kips Bay
1157,-73.9423,40.7862,East Harlem South
1158,-73.9664,40.803,Morningside Heights
1161,-73.9289,40.769,Old Astoria
1162,-73.9503,40.7845,Upper East Side-Carnegie Hill
1163,-73.9535,40.7989,Central Harlem South
1164,-73.9808,40.7482,Murray Hill-Kips Bay
1165,-73.9449,40.6874,Bedford
1166,-73.9828,40.7192,Lower East Side
1167,-74.0028,40.7321,West Village
1168,-73.9948,40.7385,Hudson Yards-Chelsea-Flatiron-Union Square
1170,-73.9927,40.7301,West Village
1171,-73.9848,40.7635,Midtown-Midtown South
1172,-73.9891,40.7638,Clinton
1173,-73.9863,40.7664,Clinton
1174,-73.9918,40.7588,Clinton
1175,-73.9927,40.7301,West Village
1176,-73.9891,40.7227,Chinatown
1177,-73.9635,40.6778,Prospect Heights
1178,-73.9271,40.839,Highbridge
1179,-73.9493,40.7796,Yorkville
1180,-73.9887,40.7401,Hudson Yards-Chelsea-Flatiron-Union Square
1182,-73.9631,40.7983,Upper West Side
1183,-73.9821,40.7317,Stuyvesant Town-Cooper Village
1184,-73.9895,40.7245,East Village
1185,-74.0107,40.7166,SoHo-TriBeCa-Civic Center-Little Italy
1186,-73.8243,40.7555,Flushing
1188,-73.9809,40.7406,Murray Hill-Kips Bay
1189,-73.9861,40.7608,Midtown-Midtown South
1190,-74.0044,40.7231,SoHo-TriBeCa-Civic Center-Little Italy
1191,-73.9647,40.7571,Turtle Bay-East Midtown
1192,-73.9548,40.746,Hunters Point-Sunnyside-West Maspeth
